"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Wed Aug 07 14:13:47 GMT 2024","Wed Aug 07 14:14:02 GMT 2024","15043","tests","test_filling_out_the_form","TestRegistrationForm","","","Тест заполнения и отправки формы регистрации","
    Этот тест выполняет следующие шаги:
    1. Открывает страницу регистрации
    2. Заполняет все поля формы
    3. Отправляет форму
    4. Проверяет успешность отправки
    5. Верифицирует корректность отображения всех введенных данных в модальном окне
    "
"failed","Wed Aug 07 14:14:53 GMT 2024","Wed Aug 07 14:14:54 GMT 2024","1421","tests","test_registration_form","TestRegistrationForm","","","Тест загрузки изображения","Этот тест проверяет корректность загрузки изображения в форме регистрации."
"passed","Wed Aug 07 14:13:44 GMT 2024","Wed Aug 07 14:14:03 GMT 2024","18811","tests","test_registration_form","TestRegistrationForm","","","Тест выбора хобби","Этот тест проверяет корректность выбора хобби в форме регистрации."
"passed","Wed Aug 07 14:13:45 GMT 2024","Wed Aug 07 14:14:59 GMT 2024","73511","tests","test_registration_form","TestRegistrationForm","","","Тест выбора хобби","Этот тест проверяет корректность выбора хобби в форме регистрации."
"passed","Wed Aug 07 14:14:30 GMT 2024","Wed Aug 07 14:14:34 GMT 2024","4101","tests","test_registration_form","TestRegistrationForm","","","Тест заполнения поля 'Имя'","Этот тест проверяет корректность заполнения поля 'Имя' в форме регистрации."
"broken","Wed Aug 07 14:13:01 GMT 2024","Wed Aug 07 14:13:18 GMT 2024","16933","tests","test_filling_out_the_form","TestRegistrationForm","","","Тест заполнения и отправки формы регистрации","
    Этот тест выполняет следующие шаги:
    1. Открывает страницу регистрации
    2. Заполняет все поля формы
    3. Отправляет форму
    4. Проверяет успешность отправки
    5. Верифицирует корректность отображения всех введенных данных в модальном окне
    "
"passed","Wed Aug 07 14:13:15 GMT 2024","Wed Aug 07 14:13:24 GMT 2024","8489","tests","test_registration_form","TestRegistrationForm","","","Тест выбора пола","Этот тест проверяет корректность выбора пола в форме регистрации."
"passed","Wed Aug 07 14:15:00 GMT 2024","Wed Aug 07 14:15:08 GMT 2024","8301","tests","test_registration_form","TestRegistrationForm","","","Тест заполнения поля 'Дата рождения'","Этот тест проверяет корректность заполнения поля 'Дата рождения' в форме регистрации."
"passed","Wed Aug 07 14:13:24 GMT 2024","Wed Aug 07 14:13:32 GMT 2024","7672","tests","test_registration_form","TestRegistrationForm","","","Тест выбора хобби","Этот тест проверяет корректность выбора хобби в форме регистрации."
"passed","Wed Aug 07 14:13:19 GMT 2024","Wed Aug 07 14:13:27 GMT 2024","7958","tests","test_registration_form","TestRegistrationForm","","","Тест заполнения поля 'Мобильный телефон'","Этот тест проверяет корректность заполнения поля 'Мобильный телефон' в форме регистрации."
"broken","Wed Aug 07 14:15:04 GMT 2024","Wed Aug 07 14:15:09 GMT 2024","5755","tests","test_registration_form","TestRegistrationForm","","","Тест выбора штата и города","Этот тест проверяет корректность выбора штата и соответствующего ему города в форме регистрации."
"broken","Wed Aug 07 14:14:03 GMT 2024","Wed Aug 07 14:14:16 GMT 2024","12641","tests","test_filling_out_the_form","TestRegistrationForm","","","Тест заполнения и отправки формы регистрации","
    Этот тест выполняет следующие шаги:
    1. Открывает страницу регистрации
    2. Заполняет все поля формы
    3. Отправляет форму
    4. Проверяет успешность отправки
    5. Верифицирует корректность отображения всех введенных данных в модальном окне
    "
