"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Aug 07 17:28:21 GMT 2024","Wed Aug 07 17:28:34 GMT 2024","12195","tests","test_registration_form","TestRegistrationForm","","","Тест выбора хобби","Этот тест проверяет корректность выбора хобби в форме регистрации."
"passed","Wed Aug 07 17:28:50 GMT 2024","Wed Aug 07 17:29:01 GMT 2024","11719","tests","test_registration_form","TestRegistrationForm","","","Тест выбора предметов","Этот тест проверяет корректность выбора предметов в форме регистрации."
"passed","Wed Aug 07 17:28:38 GMT 2024","Wed Aug 07 17:28:48 GMT 2024","10275","tests","test_registration_form","TestRegistrationForm","","","Тест заполнения поля 'Дата рождения'","Этот тест проверяет корректность заполнения поля 'Дата рождения' в форме регистрации."
"broken","Wed Aug 07 17:28:55 GMT 2024","Wed Aug 07 17:29:07 GMT 2024","12167","tests","test_filling_out_the_form","TestRegistrationForm","","","Тест заполнения и отправки формы регистрации","
    Этот тест выполняет следующие шаги:
    1. Открывает страницу регистрации
    2. Заполняет все поля формы
    3. Отправляет форму
    4. Проверяет успешность отправки
    5. Верифицирует корректность отображения всех введенных данных в модальном окне
    "
"passed","Wed Aug 07 17:28:00 GMT 2024","Wed Aug 07 17:28:11 GMT 2024","10225","tests","test_registration_form","TestRegistrationForm","","","Тест выбора пола","Этот тест проверяет корректность выбора пола в форме регистрации."
"passed","Wed Aug 07 17:28:33 GMT 2024","Wed Aug 07 17:28:41 GMT 2024","7832","tests","test_registration_form","TestRegistrationForm","","","Тест выбора хобби","Этот тест проверяет корректность выбора хобби в форме регистрации."
"broken","Wed Aug 07 17:27:47 GMT 2024","Wed Aug 07 17:28:05 GMT 2024","18535","tests","test_filling_out_the_form","TestRegistrationForm","","","Тест заполнения и отправки формы регистрации","
    Этот тест выполняет следующие шаги:
    1. Открывает страницу регистрации
    2. Заполняет все поля формы
    3. Отправляет форму
    4. Проверяет успешность отправки
    5. Верифицирует корректность отображения всех введенных данных в модальном окне
    "
"passed","Wed Aug 07 17:28:11 GMT 2024","Wed Aug 07 17:28:20 GMT 2024","9370","tests","test_registration_form","TestRegistrationForm","","","Тест выбора хобби","Этот тест проверяет корректность выбора хобби в форме регистрации."
"passed","Wed Aug 07 17:28:11 GMT 2024","Wed Aug 07 17:28:22 GMT 2024","11007","tests","test_registration_form","TestRegistrationForm","","","Тест выбора хобби","Этот тест проверяет корректность выбора хобби в форме регистрации."
"passed","Wed Aug 07 17:28:42 GMT 2024","Wed Aug 07 17:28:46 GMT 2024","4020","tests","test_registration_form","TestRegistrationForm","","","Тест выбора предметов","Этот тест проверяет корректность выбора предметов в форме регистрации."
"broken","Wed Aug 07 17:30:00 GMT 2024","Wed Aug 07 17:30:09 GMT 2024","9363","tests","test_registration_form","TestRegistrationForm","","","Тест выбора штата и города","Этот тест проверяет корректность выбора штата и соответствующего ему города в форме регистрации."
"passed","Wed Aug 07 17:27:47 GMT 2024","Wed Aug 07 17:27:58 GMT 2024","11734","tests","test_registration_form","TestRegistrationForm","","","Тест заполнения поля 'Фамилия'","Этот тест проверяет корректность заполнения поля 'Фамилия' в форме регистрации."
"passed","Wed Aug 07 17:27:47 GMT 2024","Wed Aug 07 17:27:59 GMT 2024","12147","tests","test_registration_form","TestRegistrationForm","","","Тест выбора пола","Этот тест проверяет корректность выбора пола в форме регистрации."
"passed","Wed Aug 07 17:27:59 GMT 2024","Wed Aug 07 17:28:09 GMT 2024","10355","tests","test_registration_form","TestRegistrationForm","","","Тест заполнения поля 'Email'","Этот тест проверяет корректность заполнения поля 'Email' в форме регистрации."
"passed","Wed Aug 07 17:28:09 GMT 2024","Wed Aug 07 17:28:21 GMT 2024","11335","tests","test_registration_form","TestRegistrationForm","","","Тест выбора хобби","Этот тест проверяет корректность выбора хобби в форме регистрации."
"broken","Wed Aug 07 17:30:14 GMT 2024","Wed Aug 07 17:30:29 GMT 2024","14907","tests","test_registration_form","TestRegistrationForm","","","Тест выбора штата и города","Этот тест проверяет корректность выбора штата и соответствующего ему города в форме регистрации."
"broken","Wed Aug 07 17:28:06 GMT 2024","Wed Aug 07 17:28:17 GMT 2024","11440","tests","test_filling_out_the_form","TestRegistrationForm","","","Тест заполнения и отправки формы регистрации","
    Этот тест выполняет следующие шаги:
    1. Открывает страницу регистрации
    2. Заполняет все поля формы
    3. Отправляет форму
    4. Проверяет успешность отправки
    5. Верифицирует корректность отображения всех введенных данных в модальном окне
    "
"passed","Wed Aug 07 17:27:47 GMT 2024","Wed Aug 07 17:27:59 GMT 2024","12776","tests","test_registration_form","TestRegistrationForm","","","Тест выбора пола","Этот тест проверяет корректность выбора пола в форме регистрации."
"broken","Wed Aug 07 17:30:27 GMT 2024","Wed Aug 07 17:30:31 GMT 2024","3524","tests","test_registration_form","TestRegistrationForm","","","Тест выбора штата и города","Этот тест проверяет корректность выбора штата и соответствующего ему города в форме регистрации."
"broken","Wed Aug 07 17:29:57 GMT 2024","Wed Aug 07 17:30:07 GMT 2024","10365","tests","test_registration_form","TestRegistrationForm","","","Тест выбора штата и города","Этот тест проверяет корректность выбора штата и соответствующего ему города в форме регистрации."
"broken","Wed Aug 07 17:28:42 GMT 2024","Wed Aug 07 17:28:54 GMT 2024","12340","tests","test_filling_out_the_form","TestRegistrationForm","","","Тест заполнения и отправки формы регистрации","
    Этот тест выполняет следующие шаги:
    1. Открывает страницу регистрации
    2. Заполняет все поля формы
    3. Отправляет форму
    4. Проверяет успешность отправки
    5. Верифицирует корректность отображения всех введенных данных в модальном окне
    "
"passed","Wed Aug 07 17:28:46 GMT 2024","Wed Aug 07 17:28:56 GMT 2024","9752","tests","test_registration_form","TestRegistrationForm","","","Тест заполнения поля 'Текущий адрес'","Этот тест проверяет корректность заполнения поля 'Текущий адрес' в форме регистрации."
"passed","Wed Aug 07 17:29:08 GMT 2024","Wed Aug 07 17:29:15 GMT 2024","7656","tests","test_registration_form","TestRegistrationForm","","","Тест заполнения поля 'Имя'","Этот тест проверяет корректность заполнения поля 'Имя' в форме регистрации."
"passed","Wed Aug 07 17:29:34 GMT 2024","Wed Aug 07 17:29:43 GMT 2024","9947","tests","test_registration_form","TestRegistrationForm","","","Тест выбора предметов","Этот тест проверяет корректность выбора предметов в форме регистрации."
"passed","Wed Aug 07 17:28:21 GMT 2024","Wed Aug 07 17:28:33 GMT 2024","11893","tests","test_registration_form","TestRegistrationForm","","","Тест выбора хобби","Этот тест проверяет корректность выбора хобби в форме регистрации."
"broken","Wed Aug 07 17:28:18 GMT 2024","Wed Aug 07 17:28:25 GMT 2024","6916","tests","test_filling_out_the_form","TestRegistrationForm","","","Тест заполнения и отправки формы регистрации","
    Этот тест выполняет следующие шаги:
    1. Открывает страницу регистрации
    2. Заполняет все поля формы
    3. Отправляет форму
    4. Проверяет успешность отправки
    5. Верифицирует корректность отображения всех введенных данных в модальном окне
    "
"failed","Wed Aug 07 17:29:22 GMT 2024","Wed Aug 07 17:29:33 GMT 2024","11384","tests","test_registration_form","TestRegistrationForm","","","Тест загрузки изображения","Этот тест проверяет корректность загрузки изображения в форме регистрации."
"broken","Wed Aug 07 17:28:26 GMT 2024","Wed Aug 07 17:28:41 GMT 2024","15016","tests","test_filling_out_the_form","TestRegistrationForm","","","Тест заполнения и отправки формы регистрации","
    Этот тест выполняет следующие шаги:
    1. Открывает страницу регистрации
    2. Заполняет все поля формы
    3. Отправляет форму
    4. Проверяет успешность отправки
    5. Верифицирует корректность отображения всех введенных данных в модальном окне
    "
"passed","Wed Aug 07 17:28:24 GMT 2024","Wed Aug 07 17:28:38 GMT 2024","13780","tests","test_registration_form","TestRegistrationForm","","","Тест выбора хобби","Этот тест проверяет корректность выбора хобби в форме регистрации."
"passed","Wed Aug 07 17:27:59 GMT 2024","Wed Aug 07 17:28:10 GMT 2024","10949","tests","test_registration_form","TestRegistrationForm","","","Тест заполнения поля 'Мобильный телефон'","Этот тест проверяет корректность заполнения поля 'Мобильный телефон' в форме регистрации."
