"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Sep 15 20:48:07 GMT 2024","Sun Sep 15 20:48:09 GMT 2024","1769","tests","test_registration_form","TestRegistrationForm","","","Тест выбора предметов","Этот тест проверяет корректность выбора предметов в форме регистрации."
"passed","Sun Sep 15 20:47:49 GMT 2024","Sun Sep 15 20:47:51 GMT 2024","2432","tests","test_registration_form","TestRegistrationForm","","","Тест выбора хобби","Этот тест проверяет корректность выбора хобби в форме регистрации."
"passed","Sun Sep 15 20:47:52 GMT 2024","Sun Sep 15 20:47:54 GMT 2024","2072","tests","test_registration_form","TestRegistrationForm","","","Тест выбора хобби","Этот тест проверяет корректность выбора хобби в форме регистрации."
"broken","Sun Sep 15 20:47:23 GMT 2024","Sun Sep 15 20:47:30 GMT 2024","6625","tests","test_filling_out_the_form","TestRegistrationForm","","","Тест заполнения и отправки формы регистрации","
    Этот тест выполняет следующие шаги:
    1. Открывает страницу регистрации
    2. Заполняет все поля формы
    3. Отправляет форму
    4. Проверяет успешность отправки
    5. Верифицирует корректность отображения всех введенных данных в модальном окне
    "
"passed","Sun Sep 15 20:51:16 GMT 2024","Sun Sep 15 20:51:19 GMT 2024","3242","tests","test_registration_form","TestRegistrationForm","","","Тест заполнения поля 'Дата рождения'","Этот тест проверяет корректность заполнения поля 'Дата рождения' в форме регистрации."
"passed","Sun Sep 15 20:46:58 GMT 2024","Sun Sep 15 20:47:02 GMT 2024","4322","tests","test_registration_form","TestRegistrationForm","","","Тест заполнения поля 'Email'","Этот тест проверяет корректность заполнения поля 'Email' в форме регистрации."
"passed","Sun Sep 15 20:47:37 GMT 2024","Sun Sep 15 20:47:42 GMT 2024","5281","tests","test_registration_form","TestRegistrationForm","","","Тест заполнения поля 'Имя'","Этот тест проверяет корректность заполнения поля 'Имя' в форме регистрации."
"passed","Sun Sep 15 20:47:55 GMT 2024","Sun Sep 15 20:47:57 GMT 2024","2496","tests","test_registration_form","TestRegistrationForm","","","Тест выбора хобби","Этот тест проверяет корректность выбора хобби в форме регистрации."
"passed","Sun Sep 15 20:48:15 GMT 2024","Sun Sep 15 20:48:18 GMT 2024","2354","tests","test_registration_form","TestRegistrationForm","","","Тест выбора штата и города","Этот тест проверяет корректность выбора штата и соответствующего ему города в форме регистрации."
"passed","Sun Sep 15 20:47:18 GMT 2024","Sun Sep 15 20:47:20 GMT 2024","1691","tests","test_registration_form","TestRegistrationForm","","","Тест выбора хобби","Этот тест проверяет корректность выбора хобби в форме регистрации."
"broken","Sun Sep 15 20:46:58 GMT 2024","Sun Sep 15 20:47:03 GMT 2024","5180","tests","test_filling_out_the_form","TestRegistrationForm","","","Тест заполнения и отправки формы регистрации","
    Этот тест выполняет следующие шаги:
    1. Открывает страницу регистрации
    2. Заполняет все поля формы
    3. Отправляет форму
    4. Проверяет успешность отправки
    5. Верифицирует корректность отображения всех введенных данных в модальном окне
    "
"broken","Sun Sep 15 20:50:42 GMT 2024","Sun Sep 15 20:51:15 GMT 2024","33048","tests","test_registration_form","TestRegistrationForm","","","Тест загрузки изображения","Этот тест проверяет корректность загрузки изображения в форме регистрации."
"passed","Sun Sep 15 20:48:18 GMT 2024","Sun Sep 15 20:48:26 GMT 2024","7739","tests","test_registration_form","TestRegistrationForm","","","Тест выбора штата и города","Этот тест проверяет корректность выбора штата и соответствующего ему города в форме регистрации."
