"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Sep 12 22:49:42 GMT 2024","Thu Sep 12 22:49:52 GMT 2024","9532","tests","test_registration_form","TestRegistrationForm","","","Тест выбора пола","Этот тест проверяет корректность выбора пола в форме регистрации."
"broken","Thu Sep 12 22:49:42 GMT 2024","Thu Sep 12 22:49:56 GMT 2024","13717","tests","test_filling_out_the_form","TestRegistrationForm","","","Тест заполнения и отправки формы регистрации","
    Этот тест выполняет следующие шаги:
    1. Открывает страницу регистрации
    2. Заполняет все поля формы
    3. Отправляет форму
    4. Проверяет успешность отправки
    5. Верифицирует корректность отображения всех введенных данных в модальном окне
    "
"passed","Thu Sep 12 22:50:26 GMT 2024","Thu Sep 12 22:50:32 GMT 2024","5829","tests","test_registration_form","TestRegistrationForm","","","Тест заполнения поля 'Дата рождения'","Этот тест проверяет корректность заполнения поля 'Дата рождения' в форме регистрации."
"passed","Thu Sep 12 22:50:25 GMT 2024","Thu Sep 12 22:50:30 GMT 2024","4847","tests","test_registration_form","TestRegistrationForm","","","Тест выбора хобби","Этот тест проверяет корректность выбора хобби в форме регистрации."
"passed","Thu Sep 12 22:49:56 GMT 2024","Thu Sep 12 22:50:01 GMT 2024","4868","tests","test_registration_form","TestRegistrationForm","","","Тест выбора хобби","Этот тест проверяет корректность выбора хобби в форме регистрации."
"passed","Thu Sep 12 22:50:54 GMT 2024","Thu Sep 12 22:51:01 GMT 2024","6533","tests","test_registration_form","TestRegistrationForm","","","Тест выбора штата и города","Этот тест проверяет корректность выбора штата и соответствующего ему города в форме регистрации."
"passed","Thu Sep 12 22:49:50 GMT 2024","Thu Sep 12 22:50:00 GMT 2024","9386","tests","test_registration_form","TestRegistrationForm","","","Тест выбора пола","Этот тест проверяет корректность выбора пола в форме регистрации."
"passed","Thu Sep 12 22:50:02 GMT 2024","Thu Sep 12 22:50:07 GMT 2024","5512","tests","test_registration_form","TestRegistrationForm","","","Тест выбора хобби","Этот тест проверяет корректность выбора хобби в форме регистрации."
"passed","Thu Sep 12 22:49:50 GMT 2024","Thu Sep 12 22:49:55 GMT 2024","4798","tests","test_registration_form","TestRegistrationForm","","","Тест заполнения поля 'Email'","Этот тест проверяет корректность заполнения поля 'Email' в форме регистрации."
"passed","Thu Sep 12 22:51:01 GMT 2024","Thu Sep 12 22:51:06 GMT 2024","4880","tests","test_registration_form","TestRegistrationForm","","","Тест выбора штата и города","Этот тест проверяет корректность выбора штата и соответствующего ему города в форме регистрации."
"broken","Thu Sep 12 22:50:32 GMT 2024","Thu Sep 12 22:50:40 GMT 2024","7856","tests","test_filling_out_the_form","TestRegistrationForm","","","Тест заполнения и отправки формы регистрации","
    Этот тест выполняет следующие шаги:
    1. Открывает страницу регистрации
    2. Заполняет все поля формы
    3. Отправляет форму
    4. Проверяет успешность отправки
    5. Верифицирует корректность отображения всех введенных данных в модальном окне
    "
"passed","Thu Sep 12 22:49:42 GMT 2024","Thu Sep 12 22:49:50 GMT 2024","7830","tests","test_registration_form","TestRegistrationForm","","","Тест выбора пола","Этот тест проверяет корректность выбора пола в форме регистрации."
"passed","Thu Sep 12 22:50:08 GMT 2024","Thu Sep 12 22:50:15 GMT 2024","6540","tests","test_registration_form","TestRegistrationForm","","","Тест выбора хобби","Этот тест проверяет корректность выбора хобби в форме регистрации."
"broken","Thu Sep 12 22:51:02 GMT 2024","Thu Sep 12 22:51:08 GMT 2024","5737","tests","test_registration_form","TestRegistrationForm","","","Тест выбора хобби","Этот тест проверяет корректность выбора хобби в форме регистрации."
